Flight,YearMonthDay,ScheduledDeparture,DepHour,Origin,O_WeatherStationID,O_HourlyPrecip,O_SkyConditions,O_Visibility,O_DBT,O_DewPointTemp,O_RelativeHumidityPercent,O_WindSpeed,O_WindDirection,O_WindGustValue,O_StationPressure,O_GroundHeight,O_StationHeight,O_BarometerHeight,O_Latitude,O_Longitude,O_TimeZone,ScheduledArrival,ArrHour,Destination,D_WeatherStationID,D_HourlyPrecip,D_SkyConditions,D_Visibility,D_DBT,D_DewPointTemp,D_RelativeHumidityPercent,D_WindSpeed,D_WindDirection,D_WindGustValue,D_StationPressure,D_GroundHeight,D_StationHeight,D_BarometerHeight,D_Latitude,D_Longitude,D_TimeZone,ScheduledTravelTime,Distance,ActualArrivalTimeStamp
MEM_EWR_42353,20040924,24/09/04 08:40,8,MEM,13893,0.0,SCT,10,78,64,62,0,000,0,29.86,283,332,286,35.04,-89.59,6,24/09/04 12:10,12,EWR,14734,0.0,SCT,10,73,54,51,4,170,0,30.21,25,30,28,40.43,-74.1,5,150,946,24/09/04 12:10
SJC_LAS_34533,20040930,30/09/04 15:40,15,SJC,23293,0.0,FEW,10,66,50,56,13,210,0,29.76,87,50,90,37.22,-121.56,8,30/09/04 17:00,17,LAS,23169,0.0,FEW,10,81,33,18,8,090,0,27.55,2127,2180,2091,36.05,-115.1,8,80,386,30/09/04 17:00
BOS_DEN_52305,20040906,06/09/04 17:48,17,BOS,14739,0.0,BKN,10,63,55,76,9,110,0,30.23,19,30,180,42.22,-71.01,5,06/09/04 20:15,20,DEN,3017,0.0,CLR,10,56,44,65,9,160,0,24.81,5379,5431,5382,39.5,-104.4,7,267,1754,06/09/04 20:15
AUS_DEN_54438,20040927,27/09/04 08:10,8,AUS,13904,0.0,FEW,6,75,64,69,6,020,0,29.32,658,495,661,30.11,-97.41,6,27/09/04 09:18,9,DEN,3017,0.0,FEW,10,66,42,42,11,010,0,24.86,5379,5431,5382,39.5,-104.4,7,128,775,27/09/04 11:45
PIT_SEA_25764,20040521,21/05/04 17:50,17,PIT,94823,0.15,BKN,6,64,62,93,5,300,0,28.82,1172,1203,1175,40.3,-80.14,5,21/05/04 20:06,20,SEA,24233,0.0,OVC,10,54,46,75,11,220,18,29.43,447,450,450,47.28,-122.19,8,316,2125,21/05/04 21:24
LGA_BNA_34994,20041114,14/11/04 13:05,13,LGA,14732,0.0,CLR,10,48,26,42,11,310,0,30.58,36,31,39,40.47,-73.53,5,14/11/04 14:36,14,BNA,13897,0.0,FEW,10,61,38,43,4,110,0,29.92,571,605,574,36.07,-86.41,6,151,764,14/11/04 14:36
JAX_BNA_46651,20040306,06/03/04 12:35,12,JAX,13889,0.0,SCT,10,83,65,55,14,250,22,30.06,31,32,34,30.29,-81.41,5,06/03/04 13:05,13,BNA,13897,0.0,BKN,10,59,45,60,9,290,0,29.43,571,605,574,36.07,-86.41,6,90,484,06/03/04 13:05
ORD_PBI_46294,20040926,26/09/04 16:00,16,ORD,94846,0.0,CLR,10,67,40,37,7,060,17,29.45,655,674,658,41.59,-87.55,6,26/09/04 19:56,19,PBI,12844,0.0,FEW,10,79,74,85,11,190,0,29.72,16,21,19,26.41,-80.06,5,176,1144,26/09/04 19:56
SFO_MFR_38389,20040326,26/03/04 10:55,10,SFO,23234,0.0,SCT,10,56,45,67,8,250,0,30.18,86,18,89,37.37,-122.24,8,26/03/04 12:10,12,MFR,24225,0.0,SCT,10,53,36,52,11,180,0,28.63,1301,1329,1304,42.23,-122.52,8,75,329,26/03/04 12:10
ORD_SMF_48133,20040510,10/05/04 14:45,14,ORD,94846,0.03,FEW,10,72,67,84,0,000,0,29.25,655,674,658,41.59,-87.55,6,10/05/04 17:15,17,SMF,93225,0.0,CLR,10,70,46,42,13,200,0,29.87,19,33,22,38.42,-121.35,8,270,1781,10/05/04 17:15
SJC_PHX_33078,20040926,26/09/04 17:00,17,SJC,23293,0.0,FEW,10,71,52,51,9,330,0,29.79,87,50,90,37.22,-121.56,8,26/09/04 18:55,18,PHX,23183,0.0,FEW,10,90,45,21,5,240,0,28.70,1103,1107,1106,33.26,-111.59,7,115,621,26/09/04 18:55
LAX_PHX_30049,20041126,26/11/04 06:55,6,LAX,23174,0.0,SCT,3,53,51,93,4,060,0,29.74,323,326,326,33.56,-118.25,8,26/11/04 09:17,9,PHX,23183,0.0,CLR,10,56,43,62,3,VRB,0,28.90,1103,1107,1106,33.26,-111.59,7,82,370,26/11/04 09:17
GEG_PHX_35416,20040505,05/05/04 08:25,8,GEG,24157,0.0,FEW,10,49,36,61,11,190,0,27.37,2381,2365,2384,47.37,-117.32,8,05/05/04 11:00,11,PHX,23183,0.0,CLR,10,96,25,8,5,VRB,0,28.76,1103,1107,1106,33.26,-111.59,7,155,1020,05/05/04 11:00
SFO_DFW_39747,20040726,26/07/04 10:06,10,SFO,23234,0.0,FEW,8,67,60,79,6,020,0,29.87,86,18,89,37.37,-122.24,8,26/07/04 15:30,15,DFW,3927,0.0,FEW,10,85,61,45,7,010,0,29.49,559,596,562,32.54,-97.02,6,204,1464,26/07/04 15:30
SEA_DFW_36448,20041123,23/11/04 08:12,8,SEA,24233,0.0,SCT,10,46,44,93,5,170,0,29.67,447,450,450,47.28,-122.19,8,23/11/04 13:57,13,DFW,3927,0.0,FEW,10,66,60,81,5,250,0,29.03,559,596,562,32.54,-97.02,6,225,1660,23/11/04 15:59
EUG_SFO_32104,20041110,10/11/04 17:55,17,EUG,24221,0.0,BKN,5,47,45,93,0,000,0,29.72,360,373,363,44.08,-123.13,8,10/11/04 19:23,19,SFO,23234,0.0,FEW,10,59,54,83,4,190,0,29.99,86,18,89,37.37,-122.24,8,88,451,10/11/04 19:23
FLL_ATL_30914,20040503,03/05/04 12:58,12,FLL,12849,0.0,SCT,10,83,72,70,16,160,19,29.87,117,11,120,26.04,-80.09,5,03/05/04 14:54,14,ATL,13874,0.0,SCT,10,60,40,48,12,300,23,29.02,971,1026,974,33.38,-84.26,5,116,581,03/05/04 14:54
MLB_ATL_40732,20040309,09/03/04 16:10,16,MLB,12838,0.0,CLR,10,72,39,30,9,260,0,29.88,57,27,60,28.06,-80.39,5,09/03/04 17:53,17,ATL,13874,0.0,FEW,10,49,34,57,23,310,33,28.90,971,1026,974,33.38,-84.26,5,103,443,09/03/04 17:53
PFN_ATL_38038,20041124,24/11/04 14:45,14,PFN,3882,0.0,CLR,10,71,69,94,6,220,0,29.62,39,18,42,30.13,-85.41,6,24/11/04 17:04,17,ATL,13874,0.0,FEW,10,62,59,90,9,200,0,28.59,971,1026,974,33.38,-84.26,5,79,247,24/11/04 17:04
SYR_ATL_51882,20040706,06/07/04 10:50,10,SYR,14771,0.0,FEW,10,64,57,78,8,300,0,29.57,414,417,417,43.07,-76.06,5,06/07/04 13:07,13,ATL,13874,0.0,SCT,10,90,70,52,7,310,0,29.05,971,1026,974,33.38,-84.26,5,137,793,06/07/04 14:17
MCO_ATL_44494,20040923,23/09/04 17:30,17,MCO,12815,0.0,FEW,10,81,66,61,9,070,0,29.92,95,106,98,28.26,-81.19,5,23/09/04 19:02,19,ATL,13874,0.0,FEW,10,77,60,56,3,110,0,29.12,971,1026,974,33.38,-84.26,5,92,403,23/09/04 19:02
DFW_ATL_29825,20040321,21/03/04 15:26,15,DFW,3927,0.0,SCT,10,69,31,24,18,030,26,29.74,559,596,562,32.54,-97.02,6,21/03/04 18:28,18,ATL,13874,0.0,FEW,10,50,21,32,15,330,20,29.10,971,1026,974,33.38,-84.26,5,122,732,21/03/04 18:28
EWR_FLL_48992,20040307,07/03/04 13:10,13,EWR,14734,0.0,SCT,10,51,26,38,5,270,0,29.84,25,30,28,40.43,-74.1,5,07/03/04 16:10,16,FLL,12849,0.0,FEW,10,85,64,50,6,VRB,0,29.95,117,11,120,26.04,-80.09,5,180,1065,07/03/04 16:10
ORD_DAY_54331,20040523,23/05/04 15:40,15,ORD,94846,0.0,SCT,10,77,69,77,18,230,24,28.88,655,674,658,41.59,-87.55,6,23/05/04 17:50,17,DAY,93815,0.0,CLR,10,79,63,58,13,210,0,28.75,1001,1003,1004,39.55,-84.13,6,70,240,23/05/04 17:50
AUS_ORD_26283,20041122,22/11/04 08:15,8,AUS,13904,0.42,FEW,0.5,64,64,100,5,040,0,29.30,658,495,661,30.11,-97.41,6,22/11/04 10:45,10,ORD,94846,0.0,OVC,10,43,27,53,8,180,0,29.43,655,674,658,41.59,-87.55,6,150,978,22/11/04 12:20
MCO_ORD_42684,20040730,30/07/04 11:30,11,MCO,12815,0.0,SCT,10,89,70,53,7,100,0,29.86,95,106,98,28.26,-81.19,5,30/07/04 13:12,13,ORD,94846,0.0,FEW,8,70,62,76,7,210,0,29.18,655,674,658,41.59,-87.55,6,162,1005,30/07/04 13:12
ORD_RDU_41874,20040723,23/07/04 17:17,17,ORD,94846,0.0,BKN,10,67,47,49,10,020,19,29.49,655,674,658,41.59,-87.55,6,23/07/04 20:19,20,RDU,13722,0.0,FEW,7,77,73,88,0,000,0,29.49,427,437,430,35.52,-78.47,5,122,647,23/07/04 22:14
ORD_PIT_31066,20041128,28/11/04 11:31,11,ORD,94846,0.0,FEW,10,41,24,51,10,300,0,29.37,655,674,658,41.59,-87.55,6,28/11/04 13:49,13,PIT,94823,0.0,BKN,10,40,31,70,10,250,0,28.75,1172,1203,1175,40.3,-80.14,5,78,412,28/11/04 13:49
ORD_IND_27816,20040103,03/01/04 17:42,17,ORD,94846,0.0,OVC,2.5,32,27,82,6,020,0,29.35,655,674,658,41.59,-87.55,6,03/01/04 19:43,19,IND,93819,0.0,OVC,10,44,36,73,8,030,0,29.10,794,808,797,39.43,-86.16,5,61,177,03/01/04 19:43
SLC_LAX_54208,20041109,09/11/04 08:25,8,SLC,24127,0.05,FEW,6,47,44,90,6,330,0,25.75,4221,4227,4224,40.47,-111.58,7,09/11/04 09:13,9,LAX,23174,0.0,SCT,10,62,52,70,4,150,0,29.83,323,326,326,33.56,-118.25,8,108,590,09/11/04 11:46
IAH_MSP_43861,20040930,30/09/04 07:35,7,IAH,12960,0.0,CLR,10,72,59,64,4,050,0,29.89,118,108,121,29.59,-95.22,6,30/09/04 10:24,10,MSP,14922,0.0,SCT,10,65,46,51,11,170,0,28.97,871,838,874,44.53,-93.14,6,169,1034,30/09/04 10:24
SYR_PHL_46241,20040928,28/09/04 06:00,6,SYR,14771,0.0,FEW,4,61,59,93,3,090,0,29.48,414,417,417,43.07,-76.06,5,28/09/04 07:05,7,PHL,13739,0.01,OVC,0.125,71,70,96,5,110,0,29.84,59,28,62,39.52,-75.14,5,65,228,28/09/04 07:05
DEN_DSM_54289,20040315,15/03/04 10:11,10,DEN,3017,0.0,BKN,1,35,30,82,11,350,17,24.78,5379,5431,5382,39.5,-104.4,7,15/03/04 12:45,12,DSM,14933,0.0,BKN,0.5,30,30,100,11,090,0,29.15,968,963,971,41.32,-93.4,6,94,589,15/03/04 14:03
DTW_IAH_30107,20040521,21/05/04 14:51,14,DTW,94847,0.21,OVC,5,58,57,97,24,030,32,29.30,628,664,631,42.13,-83.21,5,21/05/04 16:50,16,IAH,12960,0.0,FEW,10,85,68,57,17,140,0,29.91,118,108,121,29.59,-95.22,6,179,1076,21/05/04 16:50
LAS_IAH_46159,20040311,11/03/04 08:15,8,LAS,23169,0.0,CLR,10,66,26,22,11,360,0,27.89,2127,2180,2091,36.05,-115.1,8,11/03/04 13:20,13,IAH,12960,0.0,FEW,10,73,48,41,7,040,0,30.11,118,108,121,29.59,-95.22,6,185,1222,11/03/04 13:20
STL_CVG_33189,20041124,24/11/04 12:18,12,STL,13994,0.08,OVC,0.25,33,32,96,13,320,19,28.76,707,710,710,38.45,-90.22,6,24/11/04 14:40,14,CVG,93814,0.0,FEW,10,63,56,78,15,180,21,28.35,882,883,885,39.02,-84.4,5,82,307,24/11/04 16:11
COS_CVG_40261,20040526,26/05/04 10:25,10,COS,93037,0.0,FEW,10,72,24,17,11,300,18,23.72,6180,6170,6183,38.49,-104.43,7,26/05/04 15:00,15,CVG,93814,0.0,SCT,10,69,62,78,10,310,0,28.84,882,883,885,39.02,-84.4,5,155,1078,26/05/04 16:30
PHX_CVG_37815,20041112,12/11/04 12:40,12,PHX,23183,0.0,FEW,10,67,41,39,3,VRB,0,28.65,1103,1107,1106,33.26,-111.59,7,12/11/04 17:59,17,CVG,93814,0.0,SCT,10,46,31,56,15,010,23,29.32,882,883,885,39.02,-84.4,5,199,1569,12/11/04 17:59
JAX_CVG_51041,20040530,30/05/04 14:50,14,JAX,13889,0.0,SCT,10,95,68,41,8,270,0,29.90,31,32,34,30.29,-81.41,5,30/05/04 16:48,16,CVG,93814,0.0,BKN,7,70,67,90,10,170,0,28.80,882,883,885,39.02,-84.4,5,118,614,30/05/04 16:48
DAB_CVG_53062,20040531,31/05/04 11:48,11,DAB,12834,0.0,SCT,10,95,67,40,11,230,18,29.93,31,41,34,29.11,-81.04,5,31/05/04 14:01,14,CVG,93814,0.0,SCT,10,76,51,42,16,260,25,28.71,882,883,885,39.02,-84.4,5,133,711,31/05/04 14:01
ORD_AUS_48595,20040523,23/05/04 14:49,14,ORD,94846,0.0,BKN,10,78,69,74,21,220,25,28.89,655,674,658,41.59,-87.55,6,23/05/04 17:31,17,AUS,13904,0.0,FEW,10,85,69,59,11,160,0,29.12,658,495,661,30.11,-97.41,6,162,978,23/05/04 17:31
LGA_CHS_26357,20040907,07/09/04 08:30,8,LGA,14732,0.0,BKN,7,70,67,90,7,060,0,30.07,36,31,39,40.47,-73.53,5,07/09/04 10:45,10,CHS,13880,0.0,BKN,7,82,77,85,18,150,24,29.79,45,48,48,32.54,-80.02,5,135,641,07/09/04 12:33
CLT_BOS_52971,20040910,10/09/04 10:35,10,CLT,13881,0.0,SCT,10,79,60,52,7,100,0,29.44,721,769,724,35.13,-80.56,5,10/09/04 12:43,12,BOS,14739,0.0,BKN,10,73,55,53,16,290,21,29.96,19,30,180,42.22,-71.01,5,128,728,10/09/04 12:43
MSP_DEN_31088,20040909,09/09/04 16:49,16,MSP,14922,0.0,FEW,10,76,55,48,16,150,0,29.06,871,838,874,44.53,-93.14,6,09/09/04 17:45,17,DEN,3017,0.0,FEW,10,76,37,25,6,360,0,24.67,5379,5431,5382,39.5,-104.4,7,116,680,09/09/04 17:45
MHT_IAD_42087,20040922,22/09/04 10:00,10,MHT,14710,0.0,NA,10,76,53,45,7,300,0,29.79,266,232,269,42.56,-71.26,5,22/09/04 11:36,11,IAD,93738,0.0,FEW,10,82,48,31,7,350,0,29.93,306,323,309,38.56,-77.27,5,96,418,22/09/04 11:36
BNA_CLE_33935,20040521,21/05/04 13:40,13,BNA,13897,0.0,SCT,10,87,65,48,7,220,0,29.50,571,605,574,36.07,-86.41,6,21/05/04 16:05,16,CLE,14820,0.11,FEW,7,59,58,96,9,050,0,29.26,802,805,805,41.24,-81.51,5,85,448,21/05/04 16:05
GSP_CLE_34031,20040705,05/07/04 16:50,16,GSP,3870,0.0,SCT,10,78,70,76,4,170,0,29.00,940,971,943,34.54,-82.13,5,05/07/04 18:18,18,CLE,14820,0.0,FEW,10,73,62,69,10,020,0,29.14,802,805,805,41.24,-81.51,5,88,450,05/07/04 18:18
HOU_OKC_30718,20041117,17/11/04 12:20,12,HOU,12918,0.0,FEW,10,76,71,85,12,140,0,30.00,45,47,48,29.39,-95.17,6,17/11/04 13:35,13,OKC,13967,0.02,BKN,5,61,59,93,9,130,0,28.73,1281,1304,1284,35.23,-97.36,6,75,419,17/11/04 15:35
HOU_STL_41819,20040312,12/03/04 07:35,7,HOU,12918,0.0,BKN,4,58,57,97,6,030,0,30.21,45,47,48,29.39,-95.17,6,12/03/04 09:30,9,STL,13994,0.0,FEW,10,34,21,59,11,320,0,29.61,707,710,710,38.45,-90.22,6,115,687,12/03/04 09:30
SAT_DFW_30312,20041112,12/11/04 17:50,17,SAT,12921,0.0,OVC,10,50,43,77,13,020,0,29.31,818,809,821,29.32,-98.28,6,12/11/04 18:59,18,DFW,3927,0.0,FEW,10,52,41,66,9,020,0,29.64,559,596,562,32.54,-97.02,6,69,247,12/11/04 18:59
PNS_DFW_30165,20040515,15/05/04 08:45,8,PNS,13899,0.0,BKN,10,77,70,79,12,100,0,30.02,124,118,127,30.28,-87.11,6,15/05/04 10:41,10,DFW,3927,0.0,OVC,10,60,52,75,0,000,0,29.63,559,596,562,32.54,-97.02,6,116,604,15/05/04 12:03
ABQ_DFW_26899,20040728,28/07/04 15:15,15,ABQ,23050,0.0,SCT,10,77,47,35,17,250,0,24.72,5305,5314,5308,35.02,-106.37,7,28/07/04 17:59,17,DFW,3927,0.74,BKN,2,71,69,94,15,120,0,29.28,559,596,562,32.54,-97.02,6,104,569,28/07/04 17:59
ORD_MEM_39921,20041116,16/11/04 16:16,16,ORD,94846,0.0,FEW,4,54,51,90,6,190,0,29.56,655,674,658,41.59,-87.55,6,16/11/04 17:53,17,MEM,13893,0.0,FEW,10,64,53,68,0,000,0,30.06,283,332,286,35.04,-89.59,6,97,491,16/11/04 17:53
SDF_ATL_45023,20040703,03/07/04 07:40,7,SDF,93821,0.0,FEW,10,79,74,85,9,190,0,29.42,481,488,484,38.11,-85.44,5,03/07/04 09:08,9,ATL,13874,0.0,BKN,8,74,72,94,7,290,0,29.01,971,1026,974,33.38,-84.26,5,88,321,03/07/04 09:08
BTR_ATL_30179,20040512,12/05/04 06:15,6,BTR,13970,0.78,BKN,2,66,65,96,8,010,0,29.94,67,76,70,30.32,-91.09,6,12/05/04 08:45,8,ATL,13874,0.0,OVC,2.5,69,65,87,7,100,0,29.20,971,1026,974,33.38,-84.26,5,90,449,12/05/04 09:51
DAY_ATL_39225,20040913,13/09/04 07:10,7,DAY,93815,0.0,CLR,3,67,63,87,5,120,0,29.15,1001,1003,1004,39.55,-84.13,6,13/09/04 08:55,8,ATL,13874,0.0,SCT,8,71,64,79,10,070,0,29.15,971,1026,974,33.38,-84.26,5,105,432,13/09/04 08:55
BUF_ORD_46216,20040904,04/09/04 06:05,6,BUF,14733,0.0,FEW,5,64,62,93,0,000,0,29.42,714,705,717,42.56,-78.44,5,04/09/04 06:43,6,ORD,94846,0.0,FEW,4,70,67,90,0,000,0,29.42,655,674,658,41.59,-87.55,6,98,473,04/09/04 08:52
CVG_ORD_47853,20041128,28/11/04 17:55,17,CVG,93814,0.0,FEW,10,40,28,63,0,000,0,29.25,882,883,885,39.02,-84.4,5,28/11/04 18:15,18,ORD,94846,0.0,SCT,10,38,21,51,0,000,0,29.48,655,674,658,41.59,-87.55,6,80,264,28/11/04 18:15
CLT_PIT_41155,20040512,12/05/04 10:45,10,CLT,13881,0.0,FEW,10,74,63,69,4,230,0,29.50,721,769,724,35.13,-80.56,5,12/05/04 12:13,12,PIT,94823,0.0,SCT,10,82,62,51,8,170,0,28.91,1172,1203,1175,40.3,-80.14,5,88,366,12/05/04 12:13
EWR_MDW_54496,20041102,02/11/04 10:20,10,EWR,14734,0.0,SCT,10,56,44,65,8,170,0,30.15,25,30,28,40.43,-74.1,5,02/11/04 11:40,11,MDW,14819,0.0,OVC,10,48,43,83,10,350,0,29.41,616,618,619,41.47,-87.45,6,140,711,02/11/04 11:40
PHL_DTW_44862,20041112,12/11/04 07:45,7,PHL,13739,0.04,OVC,9,43,38,82,11,050,0,30.25,59,28,62,39.52,-75.14,5,12/11/04 09:33,9,DTW,94847,0.0,CLR,10,37,24,60,11,030,0,29.72,628,664,631,42.13,-83.21,5,108,453,12/11/04 11:54
DCA_DTW_48971,20040717,17/07/04 06:25,6,DCA,13743,0.0,FEW,7,74,60,62,0,000,0,29.87,10,65,3,38.52,-77.02,5,17/07/04 07:55,7,DTW,94847,0.0,OVC,10,67,64,91,5,020,0,29.24,628,664,631,42.13,-83.21,5,90,405,17/07/04 07:55
CVG_DTW_42788,20041128,28/11/04 15:30,15,CVG,93814,0.0,SCT,10,42,30,62,6,280,0,29.21,882,883,885,39.02,-84.4,5,28/11/04 16:37,16,DTW,94847,0.0,FEW,10,40,25,55,11,280,0,29.42,628,664,631,42.13,-83.21,5,67,229,28/11/04 16:37
DFW_HOU_43563,20040913,13/09/04 17:21,17,DFW,3927,0.0,FEW,10,88,66,48,10,120,0,29.25,559,596,562,32.54,-97.02,6,13/09/04 18:31,18,HOU,12918,0.0,FEW,10,83,74,74,7,120,0,29.81,45,47,48,29.39,-95.17,6,70,247,13/09/04 18:31
SFO_LAX_35234,20040729,29/07/04 15:48,15,SFO,23234,0.0,FEW,10,68,56,66,14,270,0,29.82,86,18,89,37.37,-122.24,8,29/07/04 17:08,17,LAX,23174,0.0,SCT,10,67,60,79,13,260,0,29.54,323,326,326,33.56,-118.25,8,80,337,29/07/04 17:08
MSP_LAX_27275,20040324,24/03/04 14:18,14,MSP,14922,0.0,FEW,7,65,46,51,7,290,0,28.90,871,838,874,44.53,-93.14,6,24/03/04 16:08,16,LAX,23174,0.0,FEW,6,61,53,75,9,250,0,29.63,323,326,326,33.56,-118.25,8,230,1536,24/03/04 16:08
SFO_SAN_48728,20040701,01/07/04 14:10,14,SFO,23234,0.0,FEW,10,65,53,66,14,250,21,29.96,86,18,89,37.37,-122.24,8,01/07/04 15:40,15,SAN,23188,0.0,FEW,10,72,54,53,11,290,0,29.95,78,28,81,32.44,-117.1,8,90,447,01/07/04 15:40
DFW_SAT_36049,20040726,26/07/04 11:00,11,DFW,3927,0.0,SCT,10,79,62,56,8,340,0,29.55,559,596,562,32.54,-97.02,6,26/07/04 12:02,12,SAT,12921,0.0,SCT,10,86,69,57,4,VRB,0,29.23,818,809,821,29.32,-98.28,6,62,247,26/07/04 12:02
EWR_MSY_48885,20040911,11/09/04 09:20,9,EWR,14734,0.0,SCT,10,70,56,61,6,100,0,30.27,25,30,28,40.43,-74.1,5,11/09/04 11:49,11,MSY,12916,0.0,FEW,10,86,73,65,11,020,16,30.03,4,20,7,29.59,-90.15,6,209,1167,11/09/04 11:49
PHX_SNA_45380,20040511,11/05/04 16:17,16,PHX,23183,0.0,CLR,10,91,40,17,16,260,22,28.50,1103,1107,1106,33.26,-111.59,7,11/05/04 17:43,17,SNA,93184,0.0,SCT,10,66,56,70,9,210,0,29.80,49,55,52,33.41,-117.52,8,86,338,11/05/04 17:43
LAX_OAK_29191,20040705,05/07/04 11:30,11,LAX,23174,0.0,CLR,5,72,59,64,12,260,0,29.63,323,326,326,33.56,-118.25,8,05/07/04 12:40,12,OAK,23230,0.0,FEW,10,68,56,66,13,300,0,29.87,85,88,88,37.43,-122.13,8,70,337,05/07/04 13:54
SLC_DCA_42557,20040314,14/03/04 10:00,10,SLC,24127,0.0,FEW,10,56,32,40,6,150,0,25.87,4221,4227,4224,40.47,-111.58,7,14/03/04 16:00,16,DCA,13743,0.0,BKN,10,53,30,41,9,170,0,30.20,10,65,3,38.52,-77.02,5,240,1851,14/03/04 16:00
DFW_ORF_54983,20040516,16/05/04 07:28,7,DFW,3927,0.0,FEW,10,68,62,81,11,140,0,29.53,559,596,562,32.54,-97.02,6,16/05/04 11:16,11,ORF,13737,0.0,SCT,10,83,67,59,6,VRB,0,30.21,66,30,69,36.54,-76.11,5,168,1213,16/05/04 11:16
MCO_CMH_44550,20040926,26/09/04 07:45,7,MCO,12815,0.48,SCT,0.75,76,74,94,40,080,55,29.02,95,106,98,28.26,-81.19,5,26/09/04 09:50,9,CMH,14821,0.0,BKN,10,63,54,73,0,000,0,29.31,846,816,849,39.59,-82.53,5,125,802,26/09/04 09:50
RDU_CMH_40218,20040729,29/07/04 17:55,17,RDU,13722,0.02,FEW,7,73,72,96,5,160,0,29.62,427,437,430,35.52,-78.47,5,29/07/04 19:15,19,CMH,14821,0.0,FEW,9,76,61,60,6,150,0,29.08,846,816,849,39.59,-82.53,5,80,361,29/07/04 19:15
DTW_IAH_54283,20041109,09/11/04 12:12,12,DTW,94847,0.0,OVC,10,40,19,43,4,190,0,29.83,628,664,631,42.13,-83.21,5,09/11/04 14:18,14,IAH,12960,0.0,BKN,10,75,50,42,4,150,0,30.05,118,108,121,29.59,-95.22,6,186,1076,09/11/04 14:18
JAN_CVG_49797,20041111,11/11/04 07:00,7,JAN,3940,0.0,OVC,5,62,59,90,8,170,0,29.77,293,331,296,32.19,-90.05,6,11/11/04 09:48,9,CVG,93814,0.02,OVC,7,46,41,83,4,200,0,29.28,882,883,885,39.02,-84.4,5,108,555,11/11/04 11:29
BGM_CVG_46166,20040723,23/07/04 17:30,17,BGM,4725,0.0,SCT,10,68,63,84,8,330,0,28.29,1627,1638,1630,42.13,-75.59,5,23/07/04 19:07,19,CVG,93814,0.0,SCT,10,76,60,58,10,360,0,29.12,882,883,885,39.02,-84.4,5,97,506,23/07/04 19:07
ORD_BUF_26652,20040511,11/05/04 13:50,13,ORD,94846,0.0,BKN,10,79,65,62,13,210,18,29.28,655,674,658,41.59,-87.55,6,11/05/04 16:32,16,BUF,14733,0.0,FEW,10,75,46,36,7,360,0,29.35,714,705,717,42.56,-78.44,5,102,473,11/05/04 18:36
ORD_LGA_52997,20040726,26/07/04 10:00,10,ORD,94846,0.0,FEW,10,70,56,61,8,050,0,29.48,655,674,658,41.59,-87.55,6,26/07/04 13:09,13,LGA,14732,0.0,FEW,10,78,51,39,11,050,0,30.08,36,31,39,40.47,-73.53,5,129,733,26/07/04 13:09
LBB_AUS_37105,20040914,14/09/04 14:25,14,LBB,23042,0.0,FEW,10,91,59,34,12,190,0,26.44,3256,3241,3259,33.4,-101.49,6,14/09/04 15:30,15,AUS,13904,0.13,BKN,10,76,74,94,7,180,0,29.11,658,495,661,30.11,-97.41,6,65,341,14/09/04 15:30
LGA_CHS_43780,20040323,23/03/04 08:35,8,LGA,14732,0.0,CLR,10,32,6,33,9,240,0,30.42,36,31,39,40.47,-73.53,5,23/03/04 10:51,10,CHS,13880,0.0,CLR,10,52,14,22,8,030,0,30.51,45,48,48,32.54,-80.02,5,136,641,23/03/04 10:51
DCA_BOS_29342,20040308,08/03/04 10:30,10,DCA,13743,0.0,OVC,10,44,29,55,14,340,20,29.82,10,65,3,38.52,-77.02,5,08/03/04 11:53,11,BOS,14739,0.02,SCT,1.25,33,29,85,15,050,0,29.76,19,30,180,42.22,-71.01,5,83,399,08/03/04 14:03
TUL_EWR_46947,20040909,09/09/04 09:25,9,TUL,13968,0.0,CLR,10,72,57,60,0,000,0,29.35,739,676,742,36.12,-95.53,6,09/09/04 13:34,13,EWR,14734,0.0,SCT,10,84,74,72,18,190,23,29.74,25,30,28,40.43,-74.1,5,189,1215,09/09/04 13:34
RDU_EWR_28611,20040724,24/07/04 11:00,11,RDU,13722,0.0,SCT,7,81,70,69,10,350,15,29.64,427,437,430,35.52,-78.47,5,24/07/04 12:25,12,EWR,14734,0.0,FEW,10,71,63,76,8,030,0,30.16,25,30,28,40.43,-74.1,5,85,416,24/07/04 14:15
ELP_LAS_29933,20040925,25/09/04 08:40,8,ELP,23044,0.0,FEW,10,64,56,75,4,360,0,26.16,3942,3916,3945,31.49,-106.23,7,25/09/04 09:25,9,LAS,23169,0.0,CLR,10,85,26,12,0,000,0,27.80,2127,2180,2091,36.05,-115.1,8,105,584,25/09/04 09:25
AUS_LAS_34097,20041102,02/11/04 15:00,15,AUS,13904,0.0,OVC,10,58,47,67,8,310,0,29.33,658,495,661,30.11,-97.41,6,02/11/04 16:00,16,LAS,23169,0.0,CLR,10,61,11,14,0,000,0,28.02,2127,2180,2091,36.05,-115.1,8,180,1090,02/11/04 16:00
PHX_LAS_44038,20040314,14/03/04 10:55,10,PHX,23183,0.0,FEW,10,74,49,41,3,VRB,0,28.95,1103,1107,1106,33.26,-111.59,7,14/03/04 11:05,11,LAS,23169,0.0,BKN,10,77,31,18,3,060,0,27.89,2127,2180,2091,36.05,-115.1,8,70,256,14/03/04 11:05
